date,open,close,high,low,volume,amount
2022-03-08,559.77,540.66,567.0,537.0,5226.0,286637776.0
2022-03-09,537.95,531.45,555.0,501.01,5847.0,308881824.0
2022-03-10,545.08,525.47,549.68,513.5,7798.0,409617328.0
2022-03-11,508.0,516.59,520.0,496.1,6168.0,315504192.0
2022-03-14,508.02,508.71,526.01,503.22,5652.0,291399264.0
2022-03-15,508.71,483.39,508.71,479.07,4973.0,245444171.0
2022-03-16,486.7,485.0,490.04,466.16,5042.0,242087529.0
2022-03-17,492.0,520.59,529.97,492.0,7745.0,397912784.0
2022-03-18,515.24,517.0,519.69,500.09,5384.0,275025008.0
2022-03-21,521.33,525.7,529.75,508.31,4767.0,248830771.0
2022-03-22,527.45,522.55,529.0,508.0,5031.0,261321086.0
2022-03-23,511.15,531.1,534.8,511.15,4756.0,251000850.0
2022-03-24,533.76,568.75,578.0,525.12,9281.0,516963024.0
2022-03-25,564.6,571.5,579.97,557.38,5940.0,338610976.0
2022-03-28,560.07,553.8,569.99,540.0,5592.0,309573472.0
2022-03-29,554.87,553.0,557.54,538.42,3611.0,198030273.0
2022-03-30,553.0,574.8,577.78,543.15,3305.0,188874629.0
2022-03-31,572.2,554.16,584.58,552.96,3343.0,189252392.0
2022-04-01,557.64,566.55,566.8,542.01,3181.0,177773930.0
2022-04-06,566.0,540.02,566.0,535.2,4116.0,225144419.0
2022-04-07,544.0,539.01,552.39,531.21,3919.0,212099355.0
2022-04-08,548.0,558.34,565.99,525.0,4378.0,242632757.0
2022-04-11,563.63,522.2,563.63,520.1,3830.0,204999454.0
2022-04-12,508.27,528.1,532.88,506.01,3032.0,157779767.0
2022-04-13,513.8,511.02,523.03,508.0,2120.0,109307662.0
2022-04-14,515.44,533.0,534.71,515.0,3460.0,181474950.0
2022-04-15,524.15,516.61,526.6,508.1,2308.0,119084545.0
2022-04-18,515.81,531.17,532.0,506.41,1875.0,98065324.0
2022-04-19,526.65,499.31,536.98,495.0,3588.0,182552633.0
2022-04-20,502.35,512.2,518.0,492.66,3514.0,179072919.0
2022-04-21,513.5,570.15,578.75,511.99,7783.0,437081280.0
2022-04-22,544.25,574.48,587.94,544.25,7991.0,457605504.0
2022-04-25,573.04,561.98,585.4,558.11,4888.0,279058000.0
2022-04-26,571.14,573.0,589.93,556.9,4850.0,278253648.0
2022-04-27,573.33,590.0,591.18,549.31,5807.0,332835744.0
2022-04-28,577.73,558.58,583.99,552.0,4017.0,226294283.0
2022-04-29,558.6,572.0,575.0,549.0,4983.0,280294144.0
2022-05-05,575.0,572.0,585.0,570.0,3582.0,205427779.0
2022-05-06,558.0,567.02,577.77,550.0,2314.0,131135622.0
2022-05-09,555.02,542.14,566.29,536.0,3341.0,182942897.0
2022-05-10,530.0,550.0,555.0,518.0,4537.0,245711202.0
2022-05-11,545.0,585.0,588.55,543.65,5300.0,306271632.0
2022-05-12,584.91,590.78,598.0,575.01,3750.0,220643230.0
2022-05-13,599.0,594.02,605.99,588.0,2525.0,150286649.0
2022-05-16,596.89,585.22,614.99,583.02,3363.0,200520623.0
2022-05-17,578.0,585.81,594.63,575.23,2765.0,161689283.0
2022-05-18,586.47,572.0,590.0,566.08,3017.0,173440079.0
2022-05-19,563.0,589.7,593.01,562.5,2967.0,171967234.0
2022-05-20,589.0,618.97,623.98,579.77,4520.0,274923680.0
2022-05-23,615.35,619.24,631.19,602.17,3078.0,190279081.0
2022-05-24,620.0,605.16,620.0,591.26,4740.0,286955040.0
2022-05-25,609.8,616.7,618.8,598.05,3269.0,199306723.0
2022-05-26,619.41,631.2,634.81,610.0,4246.0,266452542.0
2022-05-27,600.06,565.99,615.0,560.18,8329.0,487808048.0
2022-05-30,565.2,594.21,599.83,560.0,6014.0,349786336.0
2022-05-31,595.87,635.51,645.0,588.01,6770.0,422725760.0
2022-06-01,635.36,624.37,643.9,622.1,3659.0,230350186.0
2022-06-02,642.79,642.0,644.58,611.08,4551.0,285950576.0
2022-06-06,645.77,714.96,725.88,645.77,9671.0,672662752.0
2022-06-07,714.95,682.53,714.95,677.0,4982.0,343376272.0
2022-06-08,691.56,709.69,718.5,675.44,6866.0,481330928.0
2022-06-09,707.12,682.69,707.12,682.12,4394.0,303753152.0
2022-06-10,670.01,689.34,700.0,670.01,4924.0,339049792.0
2022-06-13,685.02,670.73,688.0,662.01,4254.0,286688576.0
2022-06-14,669.27,673.98,695.0,650.5,5915.0,395332464.0
2022-06-15,673.9,663.1,683.8,661.58,3826.0,256260613.0
2022-06-16,657.42,660.9,672.9,653.0,3895.0,257032933.0
2022-06-17,658.96,673.13,678.0,646.0,4883.0,324090736.0
2022-06-20,668.6,661.01,685.0,657.0,4487.0,298565312.0
2022-06-21,660.05,671.06,698.0,651.0,5764.0,390193200.0
2022-06-22,661.5,625.35,674.95,621.52,7384.0,471804288.0
2022-06-23,624.99,635.0,643.87,613.01,5088.0,318816144.0
2022-06-24,626.6,641.0,641.57,615.0,7515.0,471428848.0
2022-06-27,631.3,655.98,659.18,631.01,7350.0,477059424.0
2022-06-28,655.98,628.95,655.98,619.47,6367.0,400258320.0
2022-06-29,625.11,608.0,627.83,608.0,5119.0,315365968.0
2022-06-30,612.6,616.7,624.0,608.5,4744.0,292974784.0
2022-07-01,618.24,607.4,623.0,605.09,4324.0,264252013.0
2022-07-04,608.63,605.5,616.88,603.01,5587.0,339730128.0
2022-07-05,611.11,599.15,623.0,594.0,6298.0,381471120.0
2022-07-06,601.0,558.01,601.0,546.0,14477.0,812938384.0
2022-07-07,560.0,527.08,560.98,520.57,13310.0,704077968.0
2022-07-08,378.84,382.98,386.98,375.02,8123.0,310520992.0
2022-07-11,378.6,380.48,382.0,360.0,9902.0,369405408.0
2022-07-12,380.0,376.25,385.88,368.26,7680.0,287171148.0
2022-07-13,372.59,359.2,372.78,359.2,10223.0,370662203.0
2022-07-14,357.71,355.17,364.75,353.14,9336.0,334843120.0
2022-07-15,353.12,348.01,362.8,347.0,8402.0,298285198.0
2022-07-18,349.0,344.35,350.0,339.0,7989.0,274782680.0
2022-07-19,341.78,346.0,347.78,336.0,10419.0,356438428.0
2022-07-20,346.15,347.5,349.98,343.01,5402.0,187377678.0
2022-07-21,349.0,341.75,350.38,341.11,6705.0,232016975.0
2022-07-22,344.0,336.15,344.0,332.11,9786.0,328576868.0
2022-07-25,335.79,334.24,343.89,333.0,7263.0,245279365.0
2022-07-26,333.1,332.0,336.5,324.21,10890.0,357641146.0
2022-07-27,331.67,333.8,336.7,326.06,5465.0,181759828.0
2022-07-28,335.71,336.88,339.5,332.1,7044.0,237361620.0
2022-07-29,338.5,326.16,338.5,324.83,8438.0,279302996.0
2022-08-01,324.0,325.89,335.45,321.27,8713.0,286870344.0
2022-08-02,322.0,316.41,322.0,308.02,9782.0,308222268.0
2022-08-03,313.7,321.83,327.15,313.34,10914.0,351856196.0
2022-08-04,324.9,319.4,328.0,318.11,5746.0,184975375.0
2022-08-05,322.27,334.58,335.0,319.31,12411.0,407394433.0
2022-08-08,338.0,338.0,344.4,333.61,10265.0,347015943.0
2022-08-09,344.0,335.19,344.0,332.18,6427.0,215543022.0
2022-08-10,335.75,330.91,336.5,328.06,5541.0,183689678.0
2022-08-11,332.34,358.72,360.0,330.91,20370.0,715280412.0
2022-08-12,360.71,362.39,372.98,360.71,14682.0,536847063.0
2022-08-15,360.08,353.73,360.1,350.06,8699.0,307966541.0
2022-08-16,353.1,361.33,364.19,350.8,8531.0,305104943.0
2022-08-17,363.0,365.0,365.85,357.88,7161.0,259250217.0
2022-08-18,365.0,344.86,365.01,344.01,11808.0,413352061.0
2022-08-19,343.0,343.0,351.19,338.86,7004.0,242146654.0
2022-08-22,342.0,346.47,346.98,333.0,5792.0,197089828.0
2022-08-23,346.31,339.0,346.31,336.77,5920.0,201525445.0
2022-08-24,339.98,324.83,341.0,324.0,6206.0,205559215.0
2022-08-25,325.96,318.6,330.99,314.02,10111.0,322744851.0
2022-08-26,318.69,318.0,325.85,315.3,8968.0,286940621.0
2022-08-29,311.21,316.0,317.93,310.0,5703.0,179272725.0
2022-08-30,311.97,313.82,320.75,310.05,5905.0,184833916.0
2022-08-31,312.57,320.03,324.0,309.72,9329.0,297285715.0
2022-09-01,320.18,325.81,333.33,320.18,7689.0,251518363.0
2022-09-02,321.41,313.36,328.0,312.08,7248.0,230131762.0
2022-09-05,313.0,304.0,313.0,298.8,7918.0,239865049.0
2022-09-06,303.0,307.0,309.8,293.3,7725.0,233435441.0
2022-09-07,305.0,308.23,309.55,301.5,5165.0,157981876.0
2022-09-08,310.0,296.36,311.0,296.2,6352.0,190957916.0
2022-09-09,298.21,306.21,307.31,294.22,6391.0,193538490.0
2022-09-13,306.91,309.0,315.0,303.67,4326.0,134240267.0
2022-09-14,303.0,305.1,311.2,303.0,3709.0,113531597.0
2022-09-15,306.95,303.02,312.84,299.89,6712.0,205218292.0
2022-09-16,303.9,292.0,304.68,292.0,6995.0,206655917.0
2022-09-19,291.99,283.42,295.97,282.2,6346.0,180842540.0
2022-09-20,283.42,282.22,285.92,280.61,4545.0,128470172.0
2022-09-21,280.58,274.78,284.87,274.33,4689.0,129782176.0
2022-09-22,273.44,272.56,277.33,268.6,5143.0,140210821.0
2022-09-23,273.0,266.55,274.38,266.0,4331.0,116729012.0
2022-09-26,266.98,264.99,272.0,263.0,4958.0,132168736.0
2022-09-27,264.44,276.88,276.88,264.44,6408.0,173978195.0
2022-09-28,276.6,267.88,278.6,266.88,5438.0,147791148.0
2022-09-29,270.97,266.65,279.99,263.6,6125.0,166504358.0
2022-09-30,267.0,258.17,268.0,256.68,5181.0,135275979.0
2022-10-10,258.8,247.15,258.8,247.01,5952.0,148953430.0
2022-10-11,248.69,241.88,250.19,239.71,4303.0,104289522.0
2022-10-12,243.5,249.51,251.0,236.8,5940.0,144456674.0
2022-10-13,251.9,250.45,259.82,246.6,6869.0,174767590.0
2022-10-14,252.79,260.49,268.83,252.79,8531.0,222546401.0
2022-10-17,258.24,259.11,264.99,255.45,6568.0,170735983.0
2022-10-18,259.96,254.23,261.8,252.99,5204.0,132721731.0
2022-10-19,255.0,246.81,255.0,246.61,5531.0,138127408.0
2022-10-20,245.96,246.65,252.95,241.0,6893.0,170954048.0
2022-10-21,246.3,243.9,247.49,240.33,6518.0,158535257.0
2022-10-24,243.99,233.1,246.78,232.29,7489.0,178173230.0
2022-10-25,232.2,229.23,236.2,226.88,6419.0,148160306.0
2022-10-26,229.23,242.12,246.97,229.23,11332.0,273115145.0
2022-10-27,244.84,238.27,244.84,237.0,6653.0,159733135.0
2022-10-28,234.77,229.2,241.0,228.22,6461.0,151370271.0
2022-10-31,220.11,235.02,243.28,220.0,10310.0,241338188.0
2022-11-01,235.03,244.5,244.5,229.04,12211.0,292376729.0
2022-11-02,243.0,248.83,252.69,240.01,11806.0,293576305.0
2022-11-03,247.6,245.49,248.4,237.11,10430.0,252942443.0
2022-11-04,244.67,253.63,255.0,244.0,12700.0,317855612.0
2022-11-07,249.88,254.65,257.23,249.88,8850.0,224694466.0
2022-11-08,255.02,249.4,256.5,246.81,6911.0,172470055.0
2022-11-09,250.56,249.15,253.5,248.01,4996.0,125143258.0
2022-11-10,246.82,243.41,250.11,242.0,6540.0,160379960.0
2022-11-11,250.44,254.0,259.94,249.62,11039.0,280057392.0
2022-11-14,259.0,257.8,267.95,255.55,13561.0,354974437.0
2022-11-15,256.67,272.03,275.5,253.98,14441.0,386812156.0
2022-11-16,273.58,270.28,276.78,268.18,7783.0,211760670.0
2022-11-17,266.64,269.04,271.9,263.68,7336.0,195516064.0
2022-11-18,265.12,261.86,270.86,261.2,7961.0,210328053.0
2022-11-21,259.33,261.09,262.62,254.0,6419.0,165468795.0
2022-11-22,258.5,255.0,264.9,253.17,6187.0,160033739.0
2022-11-23,255.5,252.85,256.84,248.96,5817.0,146498871.0
2022-11-24,254.95,249.8,259.05,249.18,5354.0,135087930.0
2022-11-25,249.82,248.29,252.97,246.2,4199.0,104664624.0
2022-11-28,243.65,246.03,247.98,238.88,6102.0,148716024.0
2022-11-29,248.98,260.28,262.92,247.0,10255.0,263432471.0
2022-11-30,259.54,258.9,265.83,256.0,8181.0,213190033.0
2022-12-01,260.0,268.2,272.35,258.9,11930.0,318898888.0
2022-12-02,266.8,267.56,269.77,265.67,5974.0,159787598.0
2022-12-05,269.6,271.32,276.97,268.52,9228.0,250878539.0
2022-12-06,268.79,278.19,282.86,267.67,10279.0,286447000.0
2022-12-07,272.7,271.99,278.15,270.02,7503.0,205278809.0
2022-12-08,269.44,270.26,273.32,268.0,7190.0,194310127.0
2022-12-09,269.12,267.56,272.14,261.67,20055.0,534666856.0
2022-12-12,267.52,267.38,274.85,267.12,6835.0,185060369.0
2022-12-13,265.23,266.68,270.0,262.05,6165.0,164237161.0
2022-12-14,266.71,268.2,273.93,265.16,4737.0,127362057.0
2022-12-15,268.7,267.98,274.88,265.37,5500.0,148350698.0
2022-12-16,266.1,265.75,267.52,263.0,4950.0,131297690.0
2022-12-19,267.07,256.26,270.11,255.15,5684.0,148425399.0
2022-12-20,253.41,250.6,256.57,250.07,4935.0,124496124.0
2022-12-21,250.6,253.6,258.76,250.0,4582.0,116765417.0
2022-12-22,256.12,253.95,263.0,253.3,5581.0,143988095.0
2022-12-23,253.22,259.8,259.98,250.58,4333.0,111486005.0
2022-12-26,259.53,261.55,263.45,256.18,5310.0,138427760.0
2022-12-27,261.55,271.5,271.99,261.55,6208.0,166847632.0
2022-12-28,271.0,261.89,271.0,261.8,5035.0,133519507.0
2022-12-29,261.6,253.51,261.88,253.5,4488.0,114728470.0
2022-12-30,253.22,247.75,256.96,246.43,6090.0,152207210.0
2023-01-03,248.5,253.83,255.85,246.0,7091.0,178223858.0
2023-01-04,252.83,267.6,267.88,252.1,11405.0,300855521.0
2023-01-05,266.55,275.51,278.08,265.19,11999.0,329988252.0
2023-01-06,275.59,270.96,277.91,270.07,8424.0,228834968.0
2023-01-09,270.4,270.65,273.66,268.3,4800.0,130038341.0
2023-01-10,269.62,271.16,274.85,268.0,4411.0,119980152.0
2023-01-11,272.6,271.84,274.8,266.52,5862.0,158733919.0
2023-01-12,268.26,267.24,271.98,265.2,4136.0,110638016.0
2023-01-13,266.58,297.82,298.76,266.25,19519.0,564985007.0
2023-01-16,289.96,308.8,317.0,286.0,24552.0,748527415.0
2023-01-17,304.54,301.06,305.88,297.02,9078.0,273510092.0
2023-01-18,305.0,299.0,309.56,296.5,6848.0,206719864.0
2023-01-19,298.5,301.01,304.0,296.01,4452.0,133297023.0
2023-01-20,304.97,300.36,309.5,298.0,6424.0,194299481.0
2023-01-30,308.2,308.1,312.62,300.49,10954.0,336129558.0
2023-01-31,310.0,305.65,310.0,304.28,5823.0,178866485.0
2023-02-01,305.65,328.4,331.5,305.02,9157.0,293610402.0
2023-02-02,328.85,328.45,336.16,319.26,11189.0,367792777.0
2023-02-03,326.24,336.9,336.9,324.14,9205.0,304545265.0
2023-02-06,333.81,316.61,333.81,313.01,11710.0,375616822.0
2023-02-07,314.15,339.98,341.5,314.15,13374.0,446169680.0
2023-02-08,340.28,357.04,363.08,337.7,18293.0,650873366.0
2023-02-09,354.85,356.34,373.88,352.01,11685.0,420607225.0
2023-02-10,353.0,357.52,369.24,353.0,9995.0,361030875.0
2023-02-13,358.9,351.0,360.0,345.21,8424.0,296495262.0
2023-02-14,346.1,349.0,355.1,343.11,8136.0,283292839.0
2023-02-15,345.0,335.59,348.85,335.0,11540.0,390942959.0
2023-02-16,335.59,323.55,337.62,321.2,10497.0,344910979.0
2023-02-17,324.12,324.88,334.38,323.61,8231.0,270814217.0
2023-02-20,328.0,347.59,347.86,323.61,10280.0,349801487.0
2023-02-21,347.0,360.12,363.0,347.0,11815.0,423579396.0
2023-02-22,350.15,357.0,360.0,341.58,13488.0,473397732.0
2023-02-23,357.0,372.1,377.48,354.01,12272.0,456974973.0
2023-02-24,372.1,368.36,374.51,362.22,8237.0,303990735.0
2023-02-27,365.51,361.35,369.99,354.02,8726.0,314404562.0
2023-02-28,361.35,359.91,364.8,356.0,6255.0,225273040.0
2023-03-01,360.91,386.5,395.0,355.01,15389.0,585404771.0
2023-03-02,386.8,377.1,387.0,375.0,7145.0,272569893.0
2023-03-03,377.5,367.5,382.5,360.2,10929.0,401715898.0
2023-03-06,364.11,365.82,368.78,360.18,7060.0,257146251.0
2023-03-07,361.44,355.5,372.48,353.0,7945.0,287402511.0
2023-03-08,352.0,350.5,360.0,343.5,9520.0,331352570.0
2023-03-09,348.0,347.35,353.52,345.99,5093.0,177381230.0
2023-03-10,346.0,337.52,347.8,332.49,18657.0,628134349.0
2023-03-13,333.45,341.0,341.18,332.41,6945.0,234422874.0
2023-03-14,340.4,336.69,341.0,331.0,7199.0,241693916.0
2023-03-15,338.76,343.06,351.0,335.1,9665.0,331801430.0
2023-03-16,340.0,342.01,347.0,331.5,8103.0,275031963.0
2023-03-17,342.55,337.0,349.28,329.99,10103.0,340102152.0
2023-03-20,332.86,333.89,337.67,328.24,6854.0,227970254.0
2023-03-21,334.95,353.0,354.0,330.76,9315.0,322604831.0
2023-03-22,355.0,351.1,355.58,345.02,7020.0,246690641.0
2023-03-23,345.4,361.09,369.09,345.0,12388.0,447119805.0
2023-03-24,360.93,370.5,379.8,360.93,14252.0,532028695.0
2023-03-27,374.01,370.07,388.73,369.0,11483.0,435165430.0
2023-03-28,373.35,361.2,375.0,360.0,6359.0,231589141.0
2023-03-29,363.47,365.2,378.9,362.15,10559.0,389226296.0
2023-03-30,365.43,371.48,375.52,358.0,6356.0,233419614.0
2023-03-31,370.0,365.0,379.99,364.0,5651.0,209848144.0
2023-04-03,366.68,356.11,366.68,353.0,6949.0,248069211.0
2023-04-04,359.2,346.08,359.97,340.28,14098.0,487817998.0
2023-04-06,350.44,355.18,355.38,337.13,9395.0,326267203.0
2023-04-07,350.05,342.73,358.34,341.11,7393.0,256416873.0
2023-04-10,347.75,342.77,350.9,342.01,5514.0,190627079.0
2023-04-11,342.77,346.5,355.58,339.39,7366.0,256569741.0
2023-04-12,351.0,338.02,351.0,335.0,7095.0,241548765.0
2023-04-13,338.0,335.82,340.55,332.0,5304.0,177846658.0
2023-04-14,338.49,330.8,338.49,330.26,4637.0,154281987.0
2023-04-17,328.95,332.44,338.78,328.6,4395.0,146575260.0
2023-04-18,335.6,326.7,336.88,326.02,4468.0,147385247.0
2023-04-19,325.86,317.46,326.7,310.2,13378.0,422892595.0
2023-04-20,319.1,314.0,320.0,311.01,5784.0,181832007.0
2023-04-21,314.0,313.0,321.0,310.8,6707.0,211831546.0
2023-04-24,310.01,304.0,315.66,302.0,5096.0,156332317.0
2023-04-25,305.0,302.17,307.6,296.11,6744.0,203343431.0
2023-04-26,305.0,299.06,310.98,299.04,5900.0,179330245.0
2023-04-27,284.11,314.98,320.5,272.0,18673.0,566722121.0
2023-04-28,312.25,303.06,315.0,299.03,9803.0,297705329.0
2023-05-04,301.75,319.07,320.0,300.76,7454.0,235134681.0
2023-05-05,316.15,311.8,319.98,310.37,4935.0,154976120.0
2023-05-08,310.1,302.64,311.78,299.0,6166.0,186776607.0
2023-05-09,301.81,304.3,305.96,297.01,5546.0,167969731.0
2023-05-10,305.51,318.46,319.6,305.51,8346.0,263559713.0
2023-05-11,320.79,315.43,325.0,313.15,4785.0,152330369.0
2023-05-12,318.27,313.89,318.27,310.38,3314.0,103616938.0
2023-05-15,313.19,318.8,318.9,308.05,3158.0,99775707.0
2023-05-16,319.59,314.58,321.77,313.9,2570.0,81160813.0
2023-05-17,317.0,310.94,317.0,308.16,2272.0,70625520.0
2023-05-18,310.8,303.16,316.7,302.18,3574.0,109571739.0
2023-05-19,301.99,318.31,319.49,300.0,6244.0,195568235.0
2023-05-22,317.51,325.53,337.16,314.0,9270.0,302920677.0
2023-05-23,325.53,323.84,332.0,318.11,5148.0,167124636.0
2023-05-24,324.97,319.0,325.95,315.2,4400.0,140685696.0
2023-05-25,314.92,310.75,318.85,308.01,4650.0,144465173.0
2023-05-26,310.76,307.26,314.0,303.02,3592.0,110158863.0
2023-05-29,307.89,298.6,312.5,295.7,7246.0,217687123.0
2023-05-30,298.6,299.95,303.6,291.29,5518.0,163564539.0
2023-05-31,295.5,302.56,302.56,291.01,7607.0,225512931.0
2023-06-01,296.8,309.62,313.61,296.8,6934.0,213616214.0
2023-06-02,307.0,324.99,327.0,305.99,8254.0,263647039.0
2023-06-05,321.56,315.88,322.9,312.12,5385.0,170228986.0
2023-06-06,315.6,313.2,322.68,313.2,5268.0,167150464.0
2023-06-07,313.07,311.37,316.5,306.9,3694.0,114807272.0
2023-06-08,310.99,332.49,332.49,310.99,10727.0,346402032.0
2023-06-09,330.45,334.24,335.99,324.04,15709.0,518489923.0
2023-06-12,334.24,333.49,342.23,324.0,11673.0,390473237.0
2023-06-13,333.49,322.13,337.65,320.27,8968.0,291393288.0
2023-06-14,324.99,309.86,324.99,309.67,11464.0,359698103.0
2023-06-15,309.0,311.0,318.8,307.12,12176.0,381101981.0
2023-06-16,312.87,308.14,314.47,307.17,9035.0,280303983.0
2023-06-19,308.61,301.6,310.98,300.0,9298.0,280575566.0
2023-06-20,300.8,304.7,312.31,298.56,10359.0,314625219.0
2023-06-21,303.64,289.71,305.0,288.0,9356.0,276837392.0
2023-06-26,303.0,312.06,327.0,298.4,25309.0,796838924.0
2023-06-27,310.49,324.85,326.46,308.6,22593.0,728664202.0
2023-06-28,327.46,326.77,335.89,323.05,13164.0,432884865.0
2023-06-29,323.0,322.14,329.96,318.0,8712.0,281464943.0
2023-06-30,319.17,320.68,331.88,319.02,7034.0,227565097.0
2023-07-03,320.47,338.88,342.91,318.74,19170.0,644555027.0
2023-07-04,336.67,338.88,343.98,333.19,11607.0,394665669.0
2023-07-05,336.08,339.82,346.99,336.06,8108.0,277334516.0
2023-07-06,335.56,346.5,364.09,335.56,14119.0,494256655.0
2023-07-07,346.5,342.17,358.98,341.0,12459.0,434164915.0
2023-07-10,342.15,335.66,349.88,333.59,10463.0,354655636.0
2023-07-11,332.76,330.0,335.0,323.5,11902.0,390463445.0
2023-07-12,329.53,353.99,355.69,329.53,17582.0,611929955.0
2023-07-13,356.73,360.08,368.5,347.2,15413.0,553820494.0
2023-07-14,365.48,351.76,365.48,350.12,8498.0,301506831.0
2023-07-17,350.1,352.03,365.35,350.1,5640.0,200459958.0
2023-07-18,355.0,352.88,360.5,348.29,5119.0,180639860.0
2023-07-19,352.5,363.75,368.2,348.06,8226.0,298203440.0
2023-07-20,261.31,251.43,262.87,249.0,10049.0,256200503.0
2023-07-21,253.6,249.95,259.0,248.69,12927.0,327206462.0
2023-07-24,251.29,254.48,256.59,246.89,7856.0,199211112.0
2023-07-25,259.0,253.16,263.0,248.13,12903.0,328878561.0
2023-07-26,249.41,255.04,259.94,245.5,10640.0,270831514.0
2023-07-27,256.48,259.9,260.0,252.54,8681.0,223395702.0
2023-07-28,259.9,279.33,283.0,259.14,16813.0,453605233.0
2023-07-31,277.96,275.97,289.17,271.01,17097.0,478007902.0
2023-08-01,275.22,270.0,278.0,268.04,8942.0,243368445.0
2023-08-02,270.0,269.13,273.5,267.3,5932.0,160043094.0
2023-08-03,270.15,272.7,274.0,264.51,6315.0,169884425.0
2023-08-04,275.0,268.46,279.85,266.33,8227.0,223107216.0
2023-08-07,265.07,267.8,268.42,262.5,11496.0,304828951.0
2023-08-08,263.99,269.97,270.69,263.99,7424.0,198886396.0
2023-08-09,268.4,265.64,271.99,263.16,8133.0,215762093.0
2023-08-10,263.92,269.1,271.38,259.12,8963.0,238353914.0
2023-08-11,269.05,262.05,271.63,261.39,7934.0,210099261.0
2023-08-14,262.0,261.2,267.68,258.14,7802.0,204724295.0
2023-08-15,263.81,257.5,263.81,255.02,8401.0,215926556.0
2023-08-16,255.27,256.75,260.63,255.27,7460.0,191774373.0
2023-08-17,255.14,261.86,263.0,252.01,11278.0,291509821.0
2023-08-18,265.79,265.26,271.4,262.64,9839.0,261475639.0
2023-08-21,261.97,260.0,265.99,259.45,6268.0,164296240.0
2023-08-22,261.8,256.02,262.49,249.49,10147.0,258797124.0
2023-08-23,256.32,254.52,259.88,254.0,6552.0,168112741.0
2023-08-24,251.99,256.09,265.0,251.99,7543.0,194497281.0
2023-08-25,255.62,252.84,261.85,251.12,6765.0,172628144.0
2023-08-28,267.0,245.0,270.0,238.0,20614.0,509068743.0
2023-08-29,247.49,257.14,260.0,247.02,12642.0,322356396.0
2023-08-30,263.42,267.0,270.0,257.14,13941.0,371192010.0
2023-08-31,307.0,293.49,308.23,290.09,47697.0,1412792215.0
2023-09-01,297.07,298.5,301.5,293.49,17593.0,522254055.0
2023-09-04,298.45,301.0,309.75,297.27,19742.0,595652754.0
2023-09-05,301.78,303.54,308.78,298.39,14606.0,444703861.0
2023-09-06,302.67,304.8,306.88,300.51,10260.0,312784970.0
2023-09-07,302.39,302.89,306.96,299.0,15027.0,454505513.0
2023-09-08,299.8,304.57,306.51,297.81,7499.0,227187828.0
2023-09-11,306.1,309.77,313.98,304.55,12651.0,391157557.0
2023-09-12,306.98,307.56,310.9,304.53,6087.0,187203478.0
2023-09-13,308.05,303.27,309.7,301.89,7937.0,241733854.0
2023-09-14,304.54,293.98,305.9,291.13,17075.0,503164922.0
2023-09-15,294.96,289.48,294.96,282.5,16906.0,485755834.0
2023-09-18,287.81,287.04,291.86,282.38,10342.0,298119422.0
2023-09-19,287.2,286.0,288.87,282.55,7391.0,211396095.0
2023-09-20,284.15,281.54,286.34,280.5,7577.0,213821444.0
2023-09-21,279.79,279.3,283.0,278.2,9755.0,273571277.0
2023-09-22,279.49,281.31,282.02,274.08,12128.0,337647201.0
2023-09-25,280.35,278.78,285.54,277.76,10527.0,295746185.0
2023-09-26,277.9,290.3,292.0,276.01,17677.0,510303035.0
2023-09-27,290.4,292.49,293.8,288.22,8481.0,247451132.0
2023-09-28,292.48,295.36,298.42,291.48,8589.0,253805069.0
2023-10-09,294.34,291.22,296.64,288.5,7019.0,204942808.0
2023-10-10,293.99,291.45,294.21,289.5,5887.0,171538256.0
2023-10-11,289.85,296.55,300.69,289.85,7678.0,227461589.0
2023-10-12,295.0,295.05,300.0,294.65,7532.0,224065635.0
2023-10-13,294.02,296.52,300.87,294.02,7600.0,226170590.0
2023-10-16,295.54,293.5,301.0,291.9,5571.0,163792368.0
2023-10-17,291.99,297.48,297.79,289.45,5296.0,156065149.0
2023-10-18,298.01,293.73,299.51,293.03,4628.0,136474220.0
2023-10-19,293.73,289.55,296.12,288.08,5890.0,171497805.0
2023-10-20,286.0,281.72,287.0,279.6,8791.0,247822338.0
2023-10-23,281.72,274.62,283.87,270.32,11353.0,314849355.0
2023-10-24,276.6,281.5,283.57,273.44,8562.0,239630104.0
2023-10-25,281.99,278.41,285.99,277.05,8234.0,231657253.0
2023-10-26,277.22,280.96,292.44,277.0,11605.0,329864929.0
2023-10-27,285.96,291.77,294.76,281.23,12311.0,355104923.0
2023-10-30,328.0,317.5,333.02,306.0,34330.0,1089664049.0
2023-10-31,319.28,315.99,324.64,313.0,14364.0,455442217.0
2023-11-01,315.0,310.11,321.99,303.0,15812.0,491403007.0
2023-11-02,312.0,301.77,312.0,301.11,11110.0,338334157.0
2023-11-03,303.55,307.38,310.5,300.13,10816.0,332449057.0
2023-11-06,307.32,300.06,311.0,285.95,19857.0,590093372.0
2023-11-07,299.0,303.71,305.4,295.1,8567.0,258429540.0
2023-11-08,301.91,304.85,305.27,295.58,11958.0,358795954.0
2023-11-09,304.82,304.9,305.14,296.15,8585.0,258767787.0
2023-11-10,301.0,309.78,311.87,300.0,10997.0,339993160.0
2023-11-13,309.64,298.4,312.0,297.58,11130.0,335583093.0
2023-11-14,297.5,299.69,301.36,297.5,7164.0,214400085.0
