date,open,high,low,close,amount
2020-08-27,13465.89,13548.66,13348.45,13535.09,414995131.93
2020-08-28,13509.37,13868.3,13483.28,13851.32,441224995.26
2020-08-31,13929.75,13994.14,13755.36,13758.23,451925524.06
2020-09-01,13729.39,13849.66,13662.69,13849.66,399237899.24
2020-09-02,13881.07,13944.16,13737.83,13887.42,517293702.87
2020-09-03,13871.27,13933.42,13722.58,13772.37,482940488.44
2020-09-04,13501.91,13680.06,13487.69,13656.66,437115965.16
2020-09-07,13633.51,13714.32,13232.24,13284.03,541639429.02
2020-09-08,13315.15,13351.57,13118.94,13293.33,534069298.89
2020-09-09,13107.98,13122.76,12778.43,12861.75,637189231.29
2020-09-10,13001.38,13068.23,12709.75,12742.85,529898053.01
2020-09-11,12711.09,12952.47,12702.62,12942.95,383952523.07
2020-09-14,13024.56,13107.28,12921.76,13021.99,419143551.34
2020-09-15,13032.29,13148.17,12976.03,13143.46,391233479.13
2020-09-16,13123.5,13137.72,12947.05,13011.28,353245371.28
2020-09-17,12970.34,13113.77,12870.99,13015.19,353953413.26
2020-09-18,13026.11,13253.68,12987.59,13245.09,392372451.88
2020-09-21,13280.01,13289.6,13135.24,13149.5,366644046.5
2020-09-22,13052.09,13212.24,12981.97,13023.43,350538310.09
2020-09-23,13044.81,13148.94,12991.66,13110.07,318235740.01
2020-09-24,13018.3,13044.38,12816.61,12816.61,344066622.9
2020-09-25,12876.08,12919.61,12764.26,12814.17,272819823.65
2020-09-28,12860.09,12890.9,12752.39,12760.93,251467578.69
2020-09-29,12843.23,12966.85,12798.65,12900.7,253193440.85
2020-09-30,12948.97,13040.04,12834.77,12907.45,252199580.95
2020-10-09,13161.36,13323.81,13145.75,13289.26,318084326.06
2020-10-12,13386.34,13708.07,13382.7,13708.07,434269167.9
2020-10-13,13678.62,13820.56,13622.95,13798.58,381369284.18
2020-10-14,13781.56,13781.78,13664.73,13691.04,383446938.19
2020-10-15,13702.83,13737.08,13617.08,13624.89,355725125.99
2020-10-16,13611.91,13665.58,13439.88,13532.73,324284156.19
2020-10-19,13638.78,13660.54,13393.02,13421.19,329539320.95
2020-10-20,13417.22,13603.88,13371.55,13603.88,316642581.29
2020-10-21,13613.87,13613.87,13396.54,13467.91,317841283.51
2020-10-22,13419.39,13435.41,13252.06,13396.18,301658679.96
2020-10-23,13405.54,13487.11,13110.02,13128.46,302481906.44
2020-10-26,13056.3,13242.63,12922.59,13191.25,276109396.13
2020-10-27,13159.37,13291.8,13146.55,13269.65,287974327.88
2020-10-28,13273.5,13438.47,13188.66,13388.1,323934681.23
2020-10-29,13219.89,13582.31,13200.78,13519.66,333961871.62
2020-10-30,13544.29,13550.36,13204.25,13236.6,375631585.18
2020-11-02,13269.97,13462.42,13258.16,13420.96,339275033.76
2020-11-03,13476.58,13592.92,13414.0,13580.04,340565243.71
2020-11-04,13586.33,13691.69,13544.83,13659.5,313124511.06
2020-11-05,13802.18,13894.26,13728.64,13894.26,365798323.99
2020-11-06,13932.41,13932.41,13708.75,13838.42,366151638.78
2020-11-09,13934.37,14197.85,13934.37,14141.15,437218141.98
2020-11-10,14121.69,14121.69,13908.21,13993.34,394359802.74
2020-11-11,13925.44,13981.99,13715.44,13720.17,350606561.76
2020-11-12,13789.29,13846.87,13724.34,13792.07,302522562.44
2020-11-13,13755.29,13802.71,13620.89,13754.55,296359332.83
2020-11-16,13811.85,13850.83,13669.25,13850.83,336170863.94
2020-11-17,13843.01,13843.01,13628.82,13732.52,361145071.31
2020-11-18,13710.02,13773.58,13602.69,13658.2,347492634.89
2020-11-19,13633.97,13812.78,13578.33,13777.45,346925563.29
2020-11-20,13789.98,13865.72,13773.21,13852.42,329383863.64
2020-11-23,13871.71,14021.5,13795.92,13955.29,401041979.0
2020-11-24,13958.01,13962.34,13848.91,13902.54,355274026.5
2020-11-25,13923.66,13933.79,13656.09,13656.09,368603579.14
2020-11-26,13651.43,13692.73,13452.68,13599.99,317721491.74
2020-11-27,13627.86,13690.88,13542.68,13690.88,310005529.19
2020-11-30,13720.68,13815.49,13634.16,13670.11,371654482.93
2020-12-01,13650.39,13940.9,13646.69,13930.38,370145138.64
2020-12-02,13950.74,13991.45,13858.45,13961.58,388032449.19
2020-12-03,13955.98,14009.51,13889.62,13970.68,374363787.65
2020-12-04,13933.88,14049.21,13903.84,14026.66,318869192.87
2020-12-07,14021.16,14054.88,13958.74,13973.48,317957807.93
2020-12-08,14000.87,14040.5,13942.66,13973.89,292836034.56
2020-12-09,13998.62,14017.35,13710.86,13716.53,336484709.29
2020-12-10,13672.05,13814.8,13621.13,13731.34,290835679.22
2020-12-11,13767.48,13771.96,13431.55,13555.14,346193405.33
2020-12-14,13583.2,13695.32,13511.78,13692.13,291001307.65
2020-12-15,13682.28,13783.04,13641.72,13763.31,284756671.06
2020-12-16,13791.42,13807.17,13709.8,13751.09,297828155.98
2020-12-17,13746.28,13901.83,13688.83,13889.87,330101244.61
2020-12-18,13911.83,13939.93,13806.62,13854.12,312867298.59
2020-12-21,13858.66,14134.85,13819.7,14134.85,343926152.76
2020-12-22,14085.29,14172.77,13872.5,13882.3,385393431.49
2020-12-23,13912.52,14078.13,13897.11,14015.02,368469493.03
2020-12-24,13998.36,14048.62,13867.66,13915.57,356961842.59
2020-12-25,13879.24,14017.06,13835.52,14017.06,338254124.81
2020-12-28,14020.95,14112.59,13959.14,14044.1,373252546.53
2020-12-29,14042.79,14082.5,13915.89,13970.21,371600319.42
2020-12-30,13970.45,14208.68,13968.09,14201.57,351919991.31
2020-12-31,14226.28,14476.55,14226.28,14470.68,372217263.83
2021-01-04,14516.12,14859.09,14486.25,14827.47,435497759.23
2021-01-05,14760.25,15149.1,14716.79,15147.57,458934763.39
2021-01-06,15221.44,15295.07,14987.37,15187.61,433240718.36
2021-01-07,15178.35,15356.4,15101.67,15356.4,469284072.02
2021-01-08,15402.74,15453.18,15162.71,15319.29,420062728.22
2021-01-11,15353.08,15420.68,15011.59,15115.38,439456644.06
2021-01-12,15053.87,15460.03,15020.26,15460.03,386861601.55
2021-01-13,15491.07,15597.97,15240.9,15365.43,432697297.63
2021-01-14,15283.56,15354.12,15033.47,15070.13,396172476.9
2021-01-15,15030.54,15120.27,14772.06,15031.7,364498330.13
2021-01-18,14980.5,15309.79,14898.88,15269.27,364069404.25
2021-01-19,15278.54,15314.05,14954.35,15003.99,395125729.2
2021-01-20,15023.74,15246.78,14958.22,15223.36,340287544.97
2021-01-21,15251.67,15608.38,15251.67,15520.6,410627802.15
2021-01-22,15508.94,15632.33,15381.6,15628.73,396161439.73
2021-01-25,15594.81,15895.88,15534.25,15710.19,403516911.41
2021-01-26,15637.39,15637.39,15328.41,15352.42,350296020.05
2021-01-27,15328.87,15446.82,15107.04,15413.84,338372167.36
2021-01-28,15169.1,15228.5,14881.8,14913.21,354135178.09
2021-01-29,15039.89,15096.25,14609.64,14821.99,368670238.69
2021-02-01,14841.71,15036.38,14797.41,15024.24,337066645.13
2021-02-02,15057.44,15341.48,14981.33,15335.66,329951253.06
2021-02-03,15360.42,15435.53,15218.57,15233.15,348166748.29
2021-02-04,15135.85,15285.88,14908.76,15105.94,353546025.33
2021-02-05,15167.64,15250.09,14996.29,15007.29,319867071.93
2021-02-08,15066.46,15299.65,14945.84,15269.63,283194247.05
2021-02-09,15330.3,15635.38,15275.39,15630.57,294171492.91
2021-02-10,15702.2,16010.41,15632.14,15962.25,282691189.47
2021-02-18,16275.98,16293.09,15697.72,15767.44,368451369.17
2021-02-19,15660.5,15840.16,15443.24,15823.11,389976847.11
2021-02-22,15818.77,15818.77,15336.95,15336.95,499458715.06
2021-02-23,15174.72,15411.03,15146.89,15243.25,401025757.27
2021-02-24,15281.4,15318.85,14709.13,14870.67,390506016.98
2021-02-25,15016.63,15036.42,14794.73,14828.8,359680058.32
2021-02-26,14480.74,14713.12,14396.45,14507.45,344992184.57
2021-03-01,14670.11,14864.58,14614.01,14857.34,345047812.06
2021-03-02,14958.22,14987.07,14616.16,14751.12,356856976.49
2021-03-03,14679.84,14932.38,14612.85,14932.38,355072923.84
2021-03-04,14780.91,14780.91,14357.19,14416.06,394178204.83
2021-03-05,14156.01,14531.99,14122.59,14412.31,380476066.03
2021-03-08,14513.79,14597.75,13859.95,13863.81,403293216.13
2021-03-09,13803.25,13844.23,13289.38,13475.72,423614109.21
2021-03-10,13721.24,13750.26,13480.42,13563.34,325268745.58
2021-03-11,13598.2,13904.47,13535.25,13866.37,345876213.07
2021-03-12,13934.23,13934.23,13716.01,13897.03,366137366.59
2021-03-15,13793.52,13793.52,13389.98,13520.07,351060345.24
2021-03-16,13574.56,13652.55,13439.73,13642.96,355582250.51
2021-03-17,13605.78,13842.88,13490.42,13809.77,346990414.45
2021-03-18,13850.6,14003.77,13832.7,13963.92,345470192.2
2021-03-19,13738.21,13837.23,13522.94,13606.0,351980669.61
2021-03-22,13605.7,13797.3,13565.17,13760.97,363207372.5
2021-03-23,13754.88,13794.46,13506.17,13607.27,378170315.54
2021-03-24,13529.93,13651.9,13378.88,13407.35,357167270.57
2021-03-25,13318.97,13489.29,13252.24,13421.16,337049748.52
2021-03-26,13493.36,13810.96,13493.36,13769.68,339769111.27
2021-03-29,13802.51,13895.61,13684.43,13771.26,347038114.72
2021-03-30,13751.21,13933.32,13717.59,13888.44,344889715.62
2021-03-31,13870.71,13870.71,13678.67,13778.67,308122501.98
2021-04-01,13812.64,13992.75,13808.32,13979.69,303689989.35
2021-04-02,14042.13,14178.1,14008.85,14122.61,316316981.78
2021-04-06,14176.21,14194.36,14045.92,14083.34,306757410.52
2021-04-07,14100.85,14100.85,13856.97,13979.31,353677755.04
2021-04-08,13906.82,14037.45,13845.12,13989.94,371928907.99
2021-04-09,13965.21,13977.28,13769.19,13813.31,330726189.2
2021-04-12,13811.59,13867.16,13454.27,13495.72,358670603.9
2021-04-13,13490.39,13671.36,13484.0,13528.31,331624883.19
2021-04-14,13550.87,13756.74,13550.87,13738.0,329494690.82
2021-04-15,13705.13,13705.13,13539.07,13680.27,334653031.87
2021-04-16,13718.23,13755.45,13575.62,13720.74,350644912.34
2021-04-19,13714.39,14121.21,13667.75,14117.8,386476671.26
2021-04-20,14062.5,14215.28,14035.23,14101.9,378197403.22
2021-04-21,14010.59,14176.95,13978.57,14151.15,335136156.33
2021-04-22,14219.24,14244.49,14091.11,14209.44,324132085.64
